Speed,Torque,Ia magnitude,Ia phase,Ib magnitude,Ib phase,Ic magnitude,Ic phase,I beta magnitude,I beta phase,I alpha magnitude,I alpha phase,Iq ,Id ,,,,,,,
123.2995785,24.49042428,0.768696746,-116.8791349,0.806188528,132.9682532,0.90212207,6.091810171,9.124430372,-116.8791349,10.47575675,161.1381582,1.000027852,0.798669652,,,,,,,
101.5023638,20.16094446,0.659380324,147.2106785,0.749158271,11.22265049,0.534307658,-109.7456652,7.826844451,147.2106785,7.68855725,35.32469652,0.999955974,0.653349593,,,,,,,
65.41748004,12.99357111,0.445482715,-11.25728224,0.409832185,-162.8009681,0.213043873,102.3058233,5.287879831,-11.25728224,3.274093545,-136.4220119,0.999985095,0.414883988,,,,,,,
71.23790275,14.14965472,0.527859381,-179.837691,0.339824392,39.77645773,0.343138563,-38.99530964,6.265690856,-179.837691,2.969982602,90.72922623,0.999986289,0.453041422,,,,,,,
34.47118418,6.846851676,0.212262994,-7.042574608,0.205692862,-171.9518197,0.055267486,97.27080764,2.519561742,-7.042574608,1.464595071,-156.96574,1.000003264,0.21536642,,,,,,,
47.50713045,9.436121314,0.185619711,149.5882022,0.33762331,-0.540161345,0.199392119,-152.9168443,2.203305971,149.5882022,3.580982841,9.650613473,1.000006996,0.298646047,,,,,,,
16.56849501,3.290923434,0.107110074,-1.986938544,0.083149758,-174.2348632,0.0271456,153.6087993,1.271396578,-1.986938544,0.424063339,-160.7325209,1.000001043,0.102857141,,,,,,,
121.5864728,24.15015802,0.877404693,-163.7408088,0.730753145,77.48384735,0.828585782,-34.36687989,10.41479371,-163.7408088,8.859585747,113.9885185,0.999993588,0.787238534,,,,,,,
54.90689106,10.9059015,0.36927619,171.2857892,0.327081374,15.5108356,0.151830718,-70.83504262,4.383308373,171.2857892,2.410366915,41.02962066,0.999998747,0.346440019,,,,,,,
134.3556616,26.68644286,0.944975876,-18.00950527,0.915874883,-143.0747334,0.858693856,101.1809989,11.21686365,-18.00950527,10.30113697,-112.1060878,1.000461266,0.872110068,,,,,,,
95.88464295,19.04512259,0.504795018,58.53033406,0.578801991,-38.57945458,0.71937739,-174.4473245,5.991916862,58.53033406,8.252889103,-13.99995176,0.999953902,0.616003146,,,,,,,
53.24237365,10.57528611,0.159203475,55.85172129,0.292802947,-18.57812057,0.368922847,-174.0147348,1.889745249,55.85172129,4.432506152,-4.861891235,0.999991859,0.335653525,,,,,,,
118.9862065,23.63367917,0.731861652,119.6788747,0.879010132,-4.52170294,0.764903632,-132.2101072,8.687197808,119.6788747,10.11820616,19.68174107,1.000028367,0.769890561,,,,,,,
20.36904982,4.045810037,0.12156586,4.282748514,0.018924011,-97.71011943,0.119081188,175.3399525,1.44298676,4.282748514,0.819478209,-13.75284212,1.000001197,0.126585937,,,,,,,
66.10079101,13.129294,0.271431339,-46.65353508,0.482683497,176.7049471,0.340797503,29.85391804,3.221889997,-46.65353508,5.416057934,-169.6562039,0.999998514,0.419369239,,,,,,,
88.8321581,17.64432018,0.574768184,-26.0164543,0.642623811,-167.5620263,0.405993083,74.13083097,6.822498344,-26.0164543,6.22555955,-144.3910031,1.000014953,0.569204239,,,,,,,
117.2521172,23.28924505,0.731042267,126.1539909,0.870460638,-0.233649153,0.732877201,-126.8155067,8.677471714,126.1539909,9.82464785,24.00319634,1.000032811,0.758319302,,,,,,,
92.34259278,18.34158156,0.54760285,-37.87800504,0.692621408,-174.8678046,0.474244253,57.09805704,6.500045829,-37.87800504,7.218271735,-154.0963684,1.000013859,0.592486347,,,,,,,
55.18593807,10.96132731,0.203949745,-41.40951386,0.39520349,177.2692932,0.268208996,25.64319116,2.420883469,-41.40951386,4.412960087,-171.3142464,1.000010273,0.348243948,,,,,,,
111.9098717,22.22813956,0.72375002,40.527936,0.649610697,-65.28445954,0.830412043,171.7054709,8.590912743,40.527936,8.933682864,-32.99552442,0.999994004,0.722699708,,,,,,,
154.7715237,30.741551,2.152667752,-70.1756729,2.193217457,167.594159,2.099588271,47.74029933,25.55216621,-70.1756729,25.46105223,-163.0563517,1.151108829,2.45912444,,,,,,,
6.281650861,1.24769522,0.040976542,-179.3972219,0.011669719,8.361129975,0.029455802,-2.462982939,0.486391553,-179.3972219,0.124224753,170.5929803,1.000004572,0.038930678,,,,,,,
18.19286329,3.613564183,0.100153418,5.034712821,0.019775601,-48.63863989,0.112997087,176.9291604,1.188821074,5.034712821,0.874632554,-9.423467774,0.999998502,0.112991375,,,,,,,
90.48805774,17.97322386,0.424903273,108.3917491,0.660089237,-11.50749096,0.580207949,-152.0979842,5.043601853,108.3917491,8.004333747,6.875892684,0.999966453,0.5802062,,,,,,,
144.8625492,28.7733773,1.594968188,139.7034755,1.714017912,15.10487777,1.541798956,-106.5159109,18.93227239,139.7034755,19.48763292,42.6018939,1.672526193,1.353896173,,,,,,,
127.6382797,25.3522004,0.837882782,49.62857909,0.812494226,-62.18941836,0.925289972,175.0216323,9.945668622,49.62857909,10.46215372,-31.55664065,0.998879435,0.828166711,,,,,,,
137.1031303,27.23215984,0.955872191,-6.506666887,0.906671845,-129.6078637,0.888337253,114.7339365,11.34620291,-6.506666887,10.41295634,-97.80508312,0.996932701,0.879510353,,,,,,,
91.17912086,18.11048652,0.521908947,138.9933079,0.686551655,2.985717581,0.477673709,-127.648417,6.195059205,138.9933079,7.274227275,22.95491439,0.999936002,0.584780856,,,,,,,
135.6675435,26.94701588,0.88151714,69.21647214,0.913161716,-45.99346644,0.961876789,-169.9803151,10.46360846,69.21647214,11.34619287,-17.19522337,1.000657975,0.886114833,,,,,,,
153.5348641,30.49591904,2.230311327,22.22635036,2.17137584,-92.48305006,2.374950057,146.0689481,26.47379546,22.22635036,27.18569751,-61.76903187,0.92105483,3.034840724,,,,,,,
113.3351428,22.51123456,0.759703405,-145.5966372,0.649453169,106.0205919,0.829302703,-13.59871639,9.017679415,-145.5966372,8.7814351,140.2583482,0.999215497,0.73260637,,,,,,,
76.1195492,15.11927355,0.513963385,15.98858249,0.287555296,-90.99244668,0.510410704,163.3853921,6.100745382,15.98858249,4.453259054,-41.83955535,0.999963044,0.485163327,,,,,,,
84.73482767,16.83048641,0.36011772,85.51599724,0.570987341,-19.78423801,0.589230965,-163.6624416,4.274597333,85.51599724,7.559474142,-1.429551427,0.999964399,0.542056557,,,,,,,
54.29877269,10.78511376,0.390082322,178.4550651,0.249190848,27.92501927,0.212142319,-36.84680037,4.630277157,178.4550651,1.706924533,78.32310161,0.999988305,0.342491572,,,,,,,
123.8863652,24.60697501,0.748812992,-88.77659901,0.872954593,155.4349774,0.86833458,26.37352587,8.888410212,-88.77659901,10.77359378,-179.1681571,0.999921916,0.802599232,,,,,,,
67.6092743,13.42891706,0.365099672,-27.88891448,0.491803111,-175.2986708,0.269440937,51.57552039,4.333733103,-27.88891448,4.824731166,-159.0784798,0.999956369,0.429268358,,,,,,,
152.090066,30.20894548,2.10647903,55.46080513,1.982612772,-42.05564724,2.697292705,-171.3185664,25.00390609,55.46080513,29.0552682,-12.54552008,4.478049493,-0.878452126,,,,,,,
20.87717723,4.146737031,0.021457459,113.4290146,0.127408023,-3.968916901,0.119067903,-174.7621404,0.254700042,113.4290146,1.683693252,0.478368722,0.999609115,0.130341884,,,,,,,
123.8979353,24.60927312,0.763302521,69.97231907,0.827304354,-41.23803474,0.90007253,-168.996638,9.060400925,69.97231907,10.63120779,-13.9339809,0.999879789,0.802704301,,,,,,,
104.9878552,20.85325148,0.754732254,17.77089205,0.555139467,-97.6503422,0.719783428,153.6174077,8.958671856,17.77089205,7.131605733,-56.72761671,0.99994757,0.67656791,,,,,,,
55.36873927,10.99763627,0.272636012,-25.10811424,0.396027967,-176.9757574,0.201833892,42.58624397,3.236189457,-25.10811424,3.881688111,-163.8577747,0.999996476,0.349440309,,,,,,,
42.65692269,8.472747009,0.280348066,-173.4425845,0.094072594,63.82248753,0.242738639,-12.46858279,3.327731545,-173.4425845,1.635425279,145.0133156,0.999997525,0.267518178,,,,,,,
23.45609539,4.658975601,0.084046655,-165.1666486,0.081827172,164.6005023,0.160135292,-0.075980449,0.997633795,-165.1666486,1.644957537,174.7552054,1.000000871,0.145913319,,,,,,,
113.796784,22.6029282,0.815801548,-19.64799826,0.788307127,-152.2570841,0.645142891,96.28397566,9.683564374,-19.64799826,8.136919741,-121.8797643,0.999869356,0.735322725,,,,,,,
138.0201157,27.41429641,0.918601859,-35.57946563,0.923497081,-158.800427,0.875861017,82.52833625,10.90380407,-35.57946563,10.60828611,-129.0353326,0.869707205,0.944577881,,,,,,,
109.1492928,21.67981855,0.603695249,75.98128459,0.733939946,-31.62859955,0.796884163,-165.4030512,7.165862607,75.98128459,9.650381718,-7.510439723,0.999936856,0.704331299,,,,,,,
96.21299316,19.11034127,0.473100466,-103.5053464,0.637289264,152.8010717,0.698006451,13.98835217,5.615702535,-103.5053464,8.567468485,174.3735525,1.000032815,0.618182417,,,,,,,
74.03716804,14.70565982,0.358639206,-138.73618,0.365348148,140.2999078,0.550689576,0.328696635,4.25704738,-138.73618,5.914605835,164.5293506,0.99985012,0.471247034,,,,,,,
114.9127794,22.82459321,0.659203409,-80.07008832,0.830160774,162.5204976,0.787319824,30.53229081,7.824744467,-80.07008832,10.12673961,-174.1494178,0.999985544,0.742696982,,,,,,,
45.00004281,8.938150107,0.302333593,5.949766931,0.110992075,-122.5100989,0.248963157,165.5178233,3.588699753,5.949766931,1.639008567,-40.66931874,1.000005986,0.282534922,,,,,,,
134.3677875,26.68885137,0.872147532,-115.7189314,0.892826128,129.7793486,0.954941796,5.986663723,10.3523912,-115.7189314,11.17181493,158.9114895,0.999979726,0.872609605,,,,,,,
142.6051549,28.32500151,0.953897341,-111.7696906,1.153715652,129.5963529,1.089132169,-0.164794449,11.32276144,-111.7696906,13.91816298,153.9422981,0.136078362,1.929964568,,,,,,,
43.80267464,8.700322413,0.271425947,170.4297881,0.271734492,9.521606084,0.090077061,-90.21784384,3.221825989,170.4297881,2.058626456,26.71175335,0.999988544,0.274868012,,,,,,,
116.394004,23.11880198,0.812794447,153.3917085,0.828618985,21.64837448,0.671135359,-93.71298626,9.64787008,153.3917085,8.704925751,50.16701776,0.999986641,0.752583732,,,,,,,
121.3586674,24.1049101,0.749685544,63.03056543,0.790841951,-46.32798755,0.891293075,-173.8079191,8.898767403,63.03056543,10.34266974,-18.38039925,0.999953539,0.78571353,,,,,,,
153.1726196,30.42396809,1.758199468,-81.46925801,1.873900058,154.5649589,1.709179693,33.12178801,20.86982768,-81.46925801,21.42562723,-177.633119,0.485270912,2.562404283,,,,,,,
151.197785,30.03171583,1.006527897,158.7155497,0.948354926,37.06396116,0.954292851,-79.05917456,11.94748614,158.7155497,11.06524561,69.1138609,0.076707857,1.296314775,,,,,,,
103.9540994,20.64792134,0.602143148,52.93016708,0.621085167,-47.47843525,0.783065014,-178.3390731,7.147439167,52.93016708,8.763723255,-19.88970557,1.00001063,0.669689864,,,,,,,
116.8734487,23.21403188,0.822649118,-155.2956716,0.675604616,90.76090805,0.825881031,-23.68254155,9.764845035,-155.2956716,8.669409471,127.2266123,0.99999906,0.75577982,,,,,,,
11.2461115,2.233763045,0.072591814,1.300796045,0.018061678,-162.1970209,0.055511706,175.9978887,0.861664835,1.300796045,0.269458229,-13.82660963,1.000000105,0.069735534,,,,,,,
46.59779132,9.255503495,0.164613227,-145.3953226,0.21061979,156.7599118,0.329185133,1.806670903,1.953959007,-145.3953226,3.615641626,172.0764299,0.999991114,0.292797153,,,,,,,
127.1098061,25.24723214,0.879884746,30.63675736,0.783235312,-84.11926663,0.90026591,158.4465481,10.44423194,30.63675736,9.868711996,-50.41773152,1.000038849,0.824107373,,,,,,,
51.50681065,10.23055927,0.316608965,12.60380682,0.127811051,-80.91630912,0.334077453,170.1550319,3.75814841,12.60380682,2.703699934,-27.69023024,1.000000542,0.324432046,,,,,,,
9.110906852,1.809657235,0.055644458,1.616074288,0.0065136,-145.3674498,0.050308062,177.570613,0.660499719,1.616074288,0.310315981,-7.402868896,1.000000169,0.056476548,,,,,,,
131.4492283,26.10915148,0.860628933,54.70707548,0.854104886,-58.49199065,0.943955321,178.438137,10.21566543,54.70707548,10.83666957,-28.47502229,0.999943316,0.853086641,,,,,,,
99.22663966,19.70892791,0.705480639,161.6630567,0.682411491,23.49665208,0.495962319,-84.92993812,8.374055181,161.6630567,6.593373472,52.77630645,0.999971731,0.638219797,,,,,,,
144.7521879,28.75145673,1.584901017,50.57470335,1.096627628,-75.97326503,1.282382823,-172.8176722,18.81277507,50.57470335,12.22530189,-30.4329571,0.436344479,0.896262531,,,,,,,
0.670700029,0.133218041,0.004465422,179.965317,0.002756472,0.330332145,0.001709097,-0.623394651,0.053004561,179.965317,0.007182087,1.885808152,1.000000023,0.004154773,,,,,,,
119.8014687,23.79561092,0.845337879,-24.3003739,0.842843316,-154.8441685,0.706191155,90.61156306,10.03416063,-24.3003739,8.944829278,-125.3612316,1.000001968,0.775320869,,,,,,,
56.55206079,11.23267394,0.369109052,-11.16669274,0.355276669,-166.6189086,0.15458568,96.123265,4.381324451,-11.16669274,2.77527095,-144.3676199,1.000002826,0.357106622,,,,,,,
138.7079785,27.55092341,0.903778411,95.95188818,0.969977305,-22.48394139,0.960624983,-146.6601477,10.72784974,95.95188818,11.69159297,5.280924131,1.061890769,0.872738694,,,,,,,
46.16595853,9.169730547,0.199373917,-155.1553638,0.171370513,148.3244626,0.326823497,-1.090379707,2.366568391,-155.1553638,3.305270669,168.493658,1.000006134,0.290023193,,,,,,,
94.9592069,18.86130751,0.712937169,-174.85182,0.498426817,57.56142758,0.568517713,-38.85786172,8.462564198,-174.85182,5.461077085,102.7121333,0.999969076,0.609841653,,,,,,,
50.32227359,9.99528016,0.304197891,167.0507276,0.32873592,9.073137656,0.123267088,-103.2061071,3.610828968,167.0507276,2.689262853,25.97154809,1.000003035,0.31678223,,,,,,,
49.70992593,9.873652379,0.232434086,-23.83996339,0.352673466,-177.74185,0.176559262,37.64721428,2.758992601,-23.83996339,3.474741127,-166.1074996,1.000009309,0.312831724,,,,,,,
125.2384815,24.8755396,0.890971091,-20.54376531,0.865690889,-148.9733431,0.764484645,96.94772102,10.57582685,-20.54376531,9.381269575,-118.3180892,0.999955349,0.811599869,,,,,,,
16.08117044,3.194128413,0.10860595,-0.43890558,0.06179569,-171.0281126,0.048701666,167.5867371,1.289152621,-0.43890558,0.165878284,-123.8328017,1.000000366,0.099820287,,,,,,,
99.26341837,19.7162331,0.680427923,-156.007391,0.496767947,95.9866382,0.707664417,-17.88966887,8.07667945,-156.007391,6.962448928,135.5510165,1.000018434,0.63845938,,,,,,,
134.5734601,26.72970317,0.859638239,98.53231159,0.943464033,-20.22096025,0.921314804,-145.3349329,10.2039059,98.53231159,11.34172712,6.868650838,0.999744506,0.87434909,,,,,,,
143.5926873,28.52115049,2.398195271,12.05689203,1.87640214,-119.9978763,1.801024168,141.3803518,28.46657786,12.05689203,19.11254987,-80.31842939,3.871443217,-0.854266194,,,,,,,
147.8981221,29.37631908,0.969457375,5.045195312,0.921421696,-114.2926732,0.955785443,127.8624525,11.50745904,5.045195312,11.01895773,-82.58299281,0.02689401,1.299200331,,,,,,,
95.63077561,18.99469809,0.691991989,-14.30933986,0.63504514,-153.4231944,0.46656438,102.7009414,8.213944905,-14.30933986,5.986515339,-122.1901904,0.999946658,0.614357079,,,,,,,
27.64402704,5.49080507,0.098608318,17.91109851,0.100612368,-17.40580942,0.189834717,-179.9308356,1.170480735,17.91109851,1.969568138,-5.965261907,1.00000152,0.172228912,,,,,,,
128.6885582,25.56081235,0.881550979,145.3924022,0.915303439,18.34744744,0.801691081,-100.2898076,10.46401012,145.3924022,10.12747264,46.78057799,1.000000721,0.834646384,,,,,,,
39.13509319,7.773222325,0.090922803,-130.0141254,0.208144079,166.6684695,0.26189197,4.740063664,1.079253677,-130.0141254,3.181778295,176.7460329,0.999993256,0.245026341,,,,,,,
51.08924789,10.14762071,0.36546856,-179.2636148,0.203034615,32.76415114,0.221299381,-28.37833147,4.338111808,-179.2636148,1.482969117,96.36044833,0.999989273,0.321734056,,,,,,,
59.7171433,11.86133962,0.371089402,164.737424,0.398945949,10.73484272,0.175317234,-101.170261,4.4048312,164.737424,3.371864704,30.03992409,1.000000475,0.377684924,,,,,,,
84.25431548,16.7350445,0.411705111,127.6451642,0.63055545,-3.718993391,0.473273724,-142.9592793,4.886939669,127.6451642,7.101115396,13.63082154,1.000008297,0.538870884,,,,,,,
146.4712313,29.09290236,1.435281437,-100.940336,1.667585053,154.389572,1.904881611,21.18484635,17.03679066,-100.940336,22.478737,179.4334861,3.41406914,-0.442911751,,,,,,,
147.0609606,29.21003756,0.377740498,-153.7935913,0.473382678,89.33807876,0.452935318,-42.59269781,4.483779714,-153.7935913,5.798083893,112.8086964,-0.094833041,0.781200407,,,,,,,
5.544290922,1.10123683,0.037221925,179.8773341,0.020515447,3.207577697,0.016783489,-4.194553792,0.441824253,179.8773341,0.030391525,32.38917589,0.999999869,0.034355489,,,,,,,
34.675342,6.8874026,0.221159498,-174.1411929,0.060686856,65.47481997,0.197528353,-9.510194157,2.625163237,-174.1411929,1.309097707,152.6203126,0.99999522,0.216664585,,,,,,,
23.03578015,4.575490332,0.150650034,2.64424164,0.042898095,-146.8933997,0.115735232,171.8132342,1.788215909,2.64424164,0.604257536,-26.91414735,0.999998108,0.143280342,,,,,,,
118.1420829,23.4660148,0.689743499,94.69943854,0.842314111,-21.24537494,0.822724117,-152.3185103,8.187255332,94.69943854,10.38650995,2.911368759,0.999974029,0.764245484,,,,,,,
127.429811,25.31079322,0.793207567,-105.3681941,0.862883574,141.5222262,0.914586694,14.43237199,9.415373818,-105.3681941,10.90683466,168.806557,1.000008048,0.826238718,,,,,,,
