Speed,Torque,Ia magnitude,Ia phase,Ib magnitude,Ib phase,Ic magnitude,Ic phase,Vab magnitude,Vab phase,Vac magnitude,Vac phase,Vca magnitude,Vca phase,I beta magnitude,I beta phase,I alpha magnitude,I alpha phase,V beta magnitude,V beta phase,V alpha magnitude,V alpha phase,Iq ,Id ,Vq ,Vd 
17.8384783302451,2.95264528363601,0.200228715913413,-55.4262852189056,1.27264748525387,176.801850498481,1.16084378550568,4.63808910534995,16.2267157705829,1.67477781115295,5.00937974000942,-157.87392331681,11.6651442496519,173.045063306052,0.200228715913345,-55.4262852188555,1.40169995522885,-179.460323802103,0.0241291051054179,-2.07320507285069,0.0076003329569157,-157.847318305404,6.0004485416131,0.497150186699643,9.81747458659124,34.2895642417611
103.366143962358,17.1092820703561,8.40184948053956,-84.3865672602172,10.8566060807366,160.331658917705,10.5140885548082,26.5982784777626,255.622208994642,-22.8284182675507,254.951042326829,-156.659820293891,200.189085379558,90.4325933549121,8.4018494805401,-84.3865672602168,11.3465535555599,-176.927346460962,0.333470677541493,-52.2875057902892,0.387221001598727,-157.20352325377,6.00441599865095,9.34886534526714,13.9073589129779,129.678065402536
131.123772877658,21.7037564747519,14.6509855923554,-31.4988718605225,14.7150505548449,-154.052568553389,14.1127794866661,86.9961890572677,334.197934812526,21.891897325865,319.912546850461,-97.4156534369899,330.702196422939,144.37452458635,14.6509855923551,-31.4988718605226,14.3382371826101,-124.233941001703,0.509872288079411,-7.35900480341592,0.48474514255412,-98.2013753124344,6.00224661648368,13.2404845200298,-6.02422318040467,166.500161650603
127.083894244331,21.035071154607,14.3652740371906,-18.2186724965422,14.0104237732471,-142.089837565847,13.3534149776324,101.189407422482,320.493293185671,33.7006379565419,302.916143024228,-83.4702206374512,325.283696438765,157.758376787581,14.3652740371905,-18.2186724965415,13.4517685773777,-111.297787954845,0.499154668785863,4.92447011221241,0.458987880707692,-84.2558805269788,5.99945124686528,12.742632224038,-2.90510106346106,157.895960306604
87.2450214465329,14.4408954803091,6.16677592562292,131.565393350084,8.56782194019313,-0.914447931287895,6.33035261357294,-134.987168047774,223.212204384548,178.550498306661,166.245745243664,44.0370337364928,159.468193209865,-49.4707176497008,6.16677592562268,131.565393350086,7.93584166309626,18.4079744325687,0.305996380247177,158.405725746994,0.253258729128686,43.5004577289031,6.00911256462777,6.68007458910268,24.6831167295984,113.176932700707
145.784021522114,24.1303375550221,15.8247439592427,-167.161823096718,16.6267707951183,73.0859072056308,16.3012430279153,-49.4769433059622,372.53096127238,-110.330036649295,367.239001422421,126.98836637925,354.823164885183,9.07902581671002,15.824743959243,-167.161823096717,16.6727076513436,101.494135696898,0.549158260114924,-140.583544307568,0.556605432812038,126.2078448314,6.01329517389845,15.249162215061,-18.9607702443505,180.251426301277
63.9391874952921,10.5832872570414,4.67114009650939,169.281543853141,4.24086233936586,17.4991392381618,2.21214084858413,-75.7362315195567,111.171475049694,-149.866760994459,90.512083316257,135.23562705672,160.607985947731,-2.82958232239911,4.67114009650925,169.281543853134,2.82473663843715,44.3340068598411,0.228837173278522,-169.63883083043,0.136569143811648,134.780833174394,5.99609752903677,2.68453887201973,33.5877453929933,101.11166238136
44.1570729856079,7.30892909565425,1.0063621080794,85.7483012061782,2.96689770308739,-10.1594462526434,3.033251232888,-170.889783906644,91.1318369425804,179.967184532003,51.2027062000181,26.7920397946573,50.9763966333423,-26.9863711931747,1.00636210807969,85.7483012061667,3.41532943029155,-0.417051206540957,0.120612309593321,170.35197987759,0.0783716835542711,26.8207817356087,6.00325878431944,1.40792338249402,21.6803513787308,79.0267848222384
103.740891201974,17.1713106609747,10.4605211961512,151.123744435087,11.0074284516586,17.7196153574571,8.50568573512422,-98.9639563655633,265.391159606194,-165.298230484826,204.447485768021,75.914148414845,244.894409601181,-32.3241509779856,10.4605211961515,151.123744435082,9.61938733653786,44.8577731279222,0.409234735188874,171.694953723046,0.310478147975261,75.1605324965095,5.97735066558174,9.31594222855468,15.8310115356229,135.384119410476
146.315321916013,24.218279002336,16.6141057905453,-65.7348441658025,15.8068451317133,175.328720260489,16.4850403275452,57.2143666815374,355.15771192785,-8.46706324516396,368.770287779148,-126.25602895975,374.174199637138,110.853432675847,16.6141057905457,-65.7348441658042,15.9916363975872,-153.007095768527,0.55082918722901,-40.457616666882,0.558324341522521,-127.056576736881,6.03659740811751,15.305581485264,-20.9461765758132,183.332855898622
39.9658450170453,6.61519226087965,1.29494206577462,-36.578589468712,3.05581165422179,177.227096127035,2.10682723968432,17.2242025869841,70.8299076699898,6.40657535755221,22.2108602093501,-115.191691208275,62.1419110123337,168.682625224318,1.2949420657749,-36.5785894687274,2.936922244698,-174.630498790076,0.11492168791311,-2.23321520957509,0.0336878464927677,-115.304426416377,5.99840844914082,1.22601869009893,19.5284641733328,73.1859316011929
33.447863982509,5.53632860422895,0.833256083588829,-42.1218732296705,2.51026045021695,176.310566531525,1.92839512653839,11.890859863054,52.1113774872382,4.58728959892703,15.4882603863696,-128.947949363606,42.937162132466,169.427982985046,0.833256083588337,-42.1218732296228,2.53941692015936,-176.926730077668,0.0822714123811917,-2.66331961739488,0.0235218886642684,-128.958240652091,6.0022326742787,0.987437894286903,15.7763764637221,62.4261526935612
127.324226815259,21.0748512759222,14.4896154731076,8.42151391791987,13.5083535952292,-112.505626989725,13.8287291593306,131.497444033091,308.489482771786,62.9482414584314,312.424244654367,-52.8869462093724,329.807992016861,-175.548536776618,14.4896154731074,8.4215139179214,13.3849390170844,-80.0844898086836,0.487542042001844,31.8901622988245,0.473267105375593,-53.6351990878779,6.01839306683552,12.7357590003453,-4.17617104332204,162.132759360608
42.444091369393,7.02539442434227,3.14653214594205,-174.895200459797,1.15261512863326,51.9349241990586,2.50332127982057,-14.5168723206429,36.3766929067903,-38.324140054742,83.7570982619831,177.019961051032,58.0344802103353,18.2800155766782,3.14653214594224,-174.895200459794,1.32785711882824,138.13335980794,0.0428722542635311,-124.180354876319,0.126964743670096,177.18869050139,6.00251813729165,1.33808504267698,20.7518921729639,76.2516184575411
59.2316478257487,9.80408992050406,2.0770953652514,58.4504849176836,3.55167154798132,-20.7512527828273,4.43767286503575,-173.378880414437,136.589368514627,170.716552858754,120.895639305619,16.9726008668623,60.4460768253699,-71.5094109516608,2.07709536525189,58.4504849176897,4.48331340741405,-5.51813204509779,0.150888414469314,152.489545706394,0.183788622606836,16.7633183548202,6.00773146994263,2.26689698235233,30.5876026745571,97.6020755766215
92.6727174315272,15.3392939117454,7.17396793921375,-130.371399218884,7.27098515203464,132.365515960192,9.54693001822603,0.5600918752167,179.077834013223,-50.3141162868726,239.397622297438,179.029080375501,183.076883846026,46.9358177223862,7.17396793921236,-130.37139921889,8.87987199072962,159.926560977055,0.238187340395109,-93.0721757819749,0.362908143070198,178.710756307353,6.01499312818308,7.60808623667052,20.4958127612233,120.190031138451
105.803854537066,17.51277470566,8.9081208792028,95.98565882806,11.2712100968623,-19.8103809386506,10.9090912179739,-152.485855271523,263.375593089242,156.831705907948,262.342152570223,24.0402972564218,210.508838700702,-89.3062521191097,8.9081208792018,95.9856588280618,11.7294824964082,3.44200310213045,0.347742313849463,127.234954502746,0.398426431846945,23.4829339898204,6.00761769877108,9.71809618155358,11.992147442698,132.724269345323
103.941272650473,17.2044780269286,9.1326806527558,-57.1117292870763,11.4373597058744,176.766918287627,9.5429876975674,47.394554162983,271.611065495159,-6.13574973016125,231.939738170988,-136.695817551576,213.637869674799,118.295163500341,9.13268065275533,-57.1117292870757,10.9598930434209,-160.364754570426,0.375233805570352,-30.7885427611005,0.352826812592102,-137.296816137011,6.0063734170639,9.40195331347218,13.3432772096603,132.844730146022
58.3744078938654,9.66219858902609,3.0284785613663,28.0458023098316,2.43592672624245,-41.5928236806812,4.49878153638854,177.539624614825,109.38905408179,159.127326772146,138.372465656753,6.271154562455,64.6078023327082,-123.154709161751,3.02847856136653,28.0458023098455,3.79358521097966,-15.9913613688891,0.0999131281584573,125.154488879246,0.210051494164703,6.17230492310738,5.98475425096407,2.19323400704173,31.7805212959327,96.9501823427513
136.367388783464,22.5716857614795,15.1010188725184,87.0708777966255,15.2274938172486,-32.5843485184553,15.243604499646,-153.167711666828,343.212136107656,143.419921614648,344.021656072606,22.8467489465794,340.636410054134,-96.9849244839543,15.1010188725175,87.070877796626,15.2801322115126,-2.85874519584091,0.516895855020777,112.585713633925,0.52137576180041,22.0954465667784,6.00385018382635,13.9995820228611,-10.4904403973021,168.89479808354
134.862489928543,22.3225931862009,15.059799535386,34.01138755721,14.8260305280484,-85.2556584625276,15.1095010488052,155.14273398418,334.640531232532,90.582517663402,340.71216522596,-28.868115009585,340.516789700697,-150.025123977327,15.0597995353864,34.0113875572111,14.9378584395363,-54.7407012280061,0.510263165432912,59.2397864990622,0.515934886551602,-29.5758772126007,5.98688127618866,13.7949652607106,-8.04092508040807,166.44212332865
131.848296661891,21.8236804780661,14.5503114410546,-47.2020438028405,14.9061619829789,-169.052395945005,14.3177925325627,70.6281143378621,337.694532709812,6.94748434285401,324.767834117111,-113.693782205415,328.207684567449,128.587821531757,14.550311441055,-47.2020438028418,14.6364172882231,-139.873828373746,0.508580341304947,-22.5286180161651,0.49209032843969,-114.472432213276,6.02871679992234,13.372504846557,-8.50548209410305,166.425060750225
51.9437868411209,8.59779485622318,3.33804114238215,14.1539220884804,1.44553331353997,-72.7229917835193,3.70915832920295,171.252847782518,73.3260202025374,151.652434110099,119.467126897492,0.921151843058176,66.0733050701135,-146.219924996345,3.33804114238169,14.1539220884667,2.61739854786433,-25.3974124768888,0.0634871746528698,96.6838292454289,0.181057492221645,0.887173545479128,6.00050867657004,1.78717577323785,26.6755204415411,89.7308556725604
127.706638794717,21.1381485430236,13.4780068871525,-78.428013798625,14.4382276363282,162.075839638013,14.0887212337086,38.4487411366807,326.766719935322,-21.9245503911272,322.009955825084,-145.745958806991,305.503420875161,96.9518024096757,13.4780068871539,-78.4280137986259,14.5172575108485,-170.113886890285,0.475826546166115,-52.0780757855001,0.48867178445874,-146.386919547856,5.97880805774054,12.7437409807677,-1.61673465626531,163.556293159157
29.3772902557361,4.8625625971996,1.8338568430268,-8.66966893766102,2.13596630716693,-175.499516860535,0.545275241096731,54.5213438763506,23.0852580140181,18.3735040738587,22.6639794401488,-18.8430950343826,43.3577762425386,179.94284742585,1.83385684302612,-8.66966893766427,1.45560106566527,-165.95991132085,0.0574358265777587,6.69312505953222,0.0338859128571588,-18.7758166698867,6.00090028997211,0.846704552245984,14.0158322681385,55.6586962538974
42.8318165210253,7.08957113376333,2.40488367496436,16.3059447614283,1.28462725342093,-44.7795872787015,3.22818578937966,175.920459555851,66.0881615099563,165.550951079818,82.6011144988695,5.23086385529094,30.1729575762884,-127.240028180254,2.40488367496451,16.3059447614327,2.47382536784942,-15.3538489837062,0.053603448734417,137.852170122065,0.124973069539585,5.04918822076785,6.0011980656044,1.34915686969573,20.990647284324,77.1659470539602
135.463331449998,22.4220451602815,14.9370325570732,-84.3296066172925,15.1687091604707,155.962680970935,15.1206515553963,35.057372141252,342.000025711551,-28.0354640056367,341.662209340817,-148.964692832448,337.018942759756,91.5498898129798,14.9370325570722,-84.3296066172933,15.2132917816216,-174.541505030275,0.51310788748773,-58.7534959752701,0.51795616104774,-149.68667042188,5.98134083940303,13.8744116095032,-8.08984516088394,166.916546019388
20.0156235918121,3.3130088510518,1.29593252212037,-174.724642925983,0.249060650703358,123.753143956725,1.4315283449784,-3.52145382686461,14.7107883131265,-7.66350971811658,20.2064567783557,-178.048905320577,6.20911425896341,25.2612388176101,1.29593252211885,-174.724642925878,0.920718581418475,169.339554996765,0.00873251099329492,-27.9692748640325,0.0304101272164566,-178.203363182313,6.00063256888464,0.561079075313371,10.4483333255129,38.3526856834736
95.0921407987769,15.7397596276085,9.85642246569581,171.912330482302,8.33354992088347,36.9275239176523,7.10393227449812,-64.1576174643725,210.001153583389,-145.742043051755,173.1138104872,112.08091136101,242.347483652422,-10.0287140337885,9.85642246569763,171.912330482297,6.89634570543519,72.6339959245011,0.367479188192006,-169.933836064667,0.261375557325212,111.37224608172,6.01260559279184,7.99894637604782,19.0653387448808,123.588150267515
85.4275239156192,14.1400612155628,6.87115001550104,-29.6047687326126,8.02215888430443,-169.966212355238,5.16443779518942,68.1114591499395,212.513150883717,9.9281918256557,136.933670476505,-112.189226921697,181.576612023269,150.231435602921,6.8711500155001,-29.6047687326153,6.70423247596542,-147.788148592048,0.324260700461567,-8.57687137919335,0.208304517113342,-112.895824062197,6.00377916896589,6.32659956504982,26.2921325070987,112.798068053042
72.5517592760586,12.0088499635499,4.26966659718278,-145.39308514034,3.67747623458266,132.364305269882,5.99938729539366,-2.79235057209799,126.81753694131,-37.269367297216,184.833535422646,-178.484324942027,117.059317452293,44.2514098151397,4.2696665971826,-145.393085140379,5.18982677620811,160.440075698766,0.138663644806272,-84.5436238824608,0.280435871796082,-178.727727695687,5.99407739896695,3.8879037723823,34.6520932779309,103.187106070481
125.309294518589,20.7413373835112,13.8690087152211,-32.8353671719999,14.0869659588089,-157.569215659091,12.9676297580161,83.9445068545799,322.516298466399,18.3777963894186,295.981733342112,-100.823974407047,313.808338785844,142.959313344642,13.8690087152199,-32.8353671719948,13.4270207689337,-128.222760186488,0.492748120571275,-9.50207108775389,0.448568948935106,-101.602028263182,6.02609286245192,12.487511203145,-3.38891298915902,157.982689156704
106.677639999288,17.6574046721949,9.61161395198515,59.2165773142795,10.1094333946561,-46.9188113812158,11.8564855029023,-175.774451790022,234.219375164669,128.718556507639,280.574127163254,1.12561834183618,231.08638745358,-125.446507409133,9.61161395198498,59.2165773142709,11.4480079973297,-19.167054514738,0.324915842694261,91.1297588793511,0.425355608538425,0.72326564711571,5.99847039570174,9.83515909031209,11.9526344440384,134.237655414836
24.1680643355701,4.00032558012769,1.45959226656552,7.69442799370875,0.452453644734563,-41.0012504113621,1.7907892334021,176.753384607536,22.8825717315065,172.187704305264,28.2841289620041,3.22086028136899,7.28712800513159,-139.84118639009,1.45959226656664,7.69442799364301,1.25071595144672,-10.593770899412,0.0164355694096557,154.778318572403,0.0427061291338803,2.86064179574621,6.00138613903512,0.683363795440554,11.8056199489033,46.2047606613989
141.806811446641,23.4720252060667,15.6395541537589,13.671918132966,16.03222869463,-106.253802714902,15.857311623085,132.480693753773,360.058621360132,70.0666061361715,357.155534937831,-51.2713226089544,351.339882341315,-170.18961706893,15.6395541537577,13.6719181329666,16.0455364876403,-77.0634008417629,0.538066591597744,39.5863005558066,0.54126971802084,-52.0529139726787,6.02099253025525,14.72817636139,-16.2070141940599,176.181804852052
134.892970485052,22.3276383626869,14.9834523579661,-47.1626853102439,15.1594605498769,-168.096390192913,14.8590450346772,71.7799528275513,342.44807717797,7.91824447154795,335.824321292864,-112.361063782188,337.752300516477,128.753107856789,14.9834523579674,-47.1626853102404,15.0188446343057,-138.488441825218,0.517491951142331,-22.1955656901883,0.508857518818344,-113.129847707536,6.03034691785697,13.7896719084941,-11.1045913579057,169.568662378515
15.8164791883517,2.61796167894172,1.22702195742805,178.896969145238,0.817047871103334,6.95473552838231,0.4334447152623,-16.4239161953922,1.43487575277035,-105.294041459523,11.3051632472491,176.306942971877,11.6786002313845,3.21946429073891,1.22702195742975,178.896969145222,0.26159778650215,29.2631534690729,0.0107323469407784,-170.758615106269,0.0172370247510062,175.977357963682,6.00046416061913,0.437869976654751,9.25836781461079,30.5414200101536
48.827224930928,8.0819379734257,1.25656030359482,76.7236513975634,3.18633285365113,-12.5774342603731,3.43938053438386,-171.150294327467,107.588670961538,178.065323174229,69.4562166004088,24.1387370773075,54.5440526056972,-35.9687901423522,1.256560303595,76.7236513975029,3.75877494371949,-1.44986494967452,0.135758642792944,166.722919103395,0.106108360245119,23.9713033652096,6.00398002300021,1.62834526051722,24.5106555276112,85.407182307467
55.1682964523905,9.13151936565131,2.85389527876759,153.954697545906,4.23446422747547,2.60885485673457,2.20590085870497,-139.047008448284,115.019568129608,-167.378697536869,48.487223918259,93.5585958806021,117.573774078359,-11.410906939662,2.85389527876871,153.954697545929,3.53311258063043,15.5311240413462,0.199145029338728,-179.651044943958,0.0731719255179873,92.9126918213844,6.00354810773177,1.99700986057717,28.5553811993644,92.3323283395334
129.566400979857,21.4459785015536,14.254578921111,-44.3133052323324,14.6802757588041,-167.017130073402,13.8772254204589,72.7921584667871,333.501601331811,8.97560810306328,315.611102983513,-111.673569849555,321.742212417081,131.420178525176,14.2545789211117,-44.3133052323295,14.2943198885832,-138.039050828045,0.502412384729701,-19.9518393300289,0.47833032646169,-112.452428275964,6.02723215434832,13.0628093285103,-6.63881535801677,163.729686073055
27.5534326884698,4.56067561198057,1.39408905252934,167.279975248547,2.13176042082068,1.67419498296313,0.854835125118444,-154.408915480201,26.5747849517809,-168.888764878192,13.1970883633823,149.579193501965,37.4893923345206,-2.38633904323357,1.39408905252937,167.279975248541,1.69379326556893,8.45833549445319,0.0560194714264312,-176.543428331703,0.0198212481585373,149.766771381592,5.99864631406527,0.79332121144437,13.330521905566,52.0130302706822
19.7860559767212,3.27501055750764,0.74772132044015,13.9971790614269,0.848709238018194,-11.7612689630478,1.55643047342483,-179.710713763459,19.3710241463312,177.502946640707,15.3406673409673,6.60514856027611,4.87111146409709,-32.3786439491892,0.747721320440038,13.9971790613922,1.38160283795464,-3.95703840437852,0.0208465975522043,171.853401347953,0.0234570599589753,6.75834090580009,6.00036822393223,0.552803052671332,10.352609431174,38.0323181320008
6.66041827282815,1.10244003082739,0.152521045685789,171.625233034372,0.512889194151741,-0.599103644337114,0.36235855688362,-177.334505002137,2.56404763810354,-179.350760242765,0.723173028188597,8.92792788244894,1.85134115409942,-2.57505189698281,0.152521045685879,171.625233034141,0.505125538547111,0.752388802506284,0.00384490744541828,179.296621001847,0.00109695926835519,8.91900149532122,5.99984641285587,0.181453499883503,7.67716023299442,12.9852147553835
100.95144362613,16.7095981159758,10.9378640474706,-174.920881977756,8.44022803813842,59.5463533875537,9.14164265546591,-43.6278001138166,206.927983125648,-124.780627017129,215.248670514027,132.5715356384,263.905243547877,2.48500639922438,10.9378640474706,-174.920881977757,7.95774862699151,99.7711902590113,0.371041495265861,-154.993145763207,0.32515794358248,131.931237987265,5.99652711981516,8.93843308980984,16.0360805048086,130.00434441863
73.8004531914681,12.215535204958,5.99902058312958,-8.96949100144973,5.03450993070632,-155.073009320068,3.34607139670028,113.984418509196,140.796915808618,31.2240400520485,110.250185482325,-53.9511911873259,185.984117126884,175.017835960829,5.99902058312673,-8.96949100145682,3.51647172184482,-121.754086035661,0.272528385246936,10.3079095356953,0.166856319308574,-54.5706380659878,5.99129010237473,4.10534619050855,34.3376143281792,103.880184194447
63.4371517535403,10.5001897283365,4.86752842978373,5.45199133167085,2.50614375338587,-126.200016255741,3.70930288063944,155.131725653851,68.1725119836695,90.7542637512697,142.953325961571,-13.6451375679191,142.253765392224,-165.988166466318,4.86752842978247,5.45199133165809,2.33713041507732,-62.2435857587702,0.150887550269901,36.5036838259065,0.216087136289613,-13.817057181966,6.00862023993621,2.63637434318782,32.5775261139749,100.935800947923
88.7425260551651,14.6887641515065,6.38628151699029,130.057220105546,8.83511971614463,-1.44090981511904,6.63866885879762,-135.344893063082,227.446761277184,177.711919618789,172.992862110483,43.165362153862,162.653261400384,-51.5749264477934,6.38628151699011,130.057220105539,8.23565293134165,18.1510235745129,0.310324310415622,157.03580624671,0.263501581683582,42.6283752556794,6.00949302324263,6.94507935826116,23.6527777697745,114.646629274854
24.5231174062639,4.05909436943899,1.74716794762902,175.638513589142,1.59153954880356,6.39200511555152,0.349117916988781,-62.6372153526315,9.92042795155471,-151.133352461145,21.5207441327083,170.36419921636,29.9284447300205,2.2731458952427,1.74716794762778,175.638513589136,0.867403611075519,18.9239339372553,0.0340038779428978,-171.294915371549,0.0323426396967795,169.977007239951,6.00134407909138,0.693869391271846,11.9562904982249,46.8833611347287
140.157728775532,23.1990671610455,15.5546469538774,-11.4831840489831,15.6906971636134,-130.832766679714,15.7764440107285,108.415528764882,352.157284500312,45.3348183186301,354.761925321831,-75.3736411173064,349.675228304358,164.609670158748,15.5546469538761,-11.4831840489907,15.7928389293866,-101.119838369591,0.529684389262487,14.2995486056336,0.537492242935104,-76.1427116079522,6.01168487372271,14.4641797123398,-13.8641275769672,178.873275749638
64.7758687468142,10.7217756922924,4.7782408342214,169.649107860744,4.27316169366496,18.3623159079822,2.29707073113485,-73.6953020994677,112.939610112203,-149.284997506829,92.9722542729992,135.203451235172,163.25808353672,-2.74602816676983,4.77824083422035,169.649107860724,2.84261054538567,46.1532865244447,0.232263658877271,-169.368478330769,0.140312503495243,134.750749158673,5.99994074681073,2.78617204635943,33.5978251490025,100.756048870945
126.171558842617,20.884060358109,13.1352960199846,-94.4071000622352,14.0150177825803,148.389541892057,14.1648131434645,23.9524505623764,316.987051996421,-35.7932854214327,323.936225427279,-160.120519135333,299.341090492782,80.8668141391666,13.1352960199848,-94.4071000622421,14.3943195756499,176.331449718399,0.458291958096166,-67.1856271844767,0.49146662103331,-160.743936339798,6.02429681582543,12.6103531080797,-3.92866758827341,158.576825268921
147.42792743816,24.4024387376394,16.7612366140173,114.115933080905,15.8442435195579,-4.6916429869911,16.6144446345882,-122.564800271136,355.90116296618,171.568565595937,371.272372202892,54.0167906969719,377.186371509709,-69.2044364113862,16.7612366140174,114.115933080903,16.0542890802282,27.190673430748,0.553543860572528,139.423035949102,0.562090808725937,53.2170023103264,6.01917867692206,15.4320193873348,-20.5843823768556,184.978113696617
47.0505668794472,7.78786350590543,3.42303369982438,173.15982335497,2.90788182030979,14.2388034711753,1.26391641082326,-62.6782712262697,47.2993126507539,-141.281396764464,68.1716180312127,158.705119672419,100.537310229466,2.75239127273585,3.42303369982298,173.159823354979,1.67226025075502,39.3921470965698,0.124172478394209,-165.828408683656,0.102878801479763,158.284205250858,6.00037384209956,1.53453283877454,23.6225769095,83.4522393951741
40.0066343183881,6.62194375257098,1.58047028518146,-27.6214919444224,3.10122721405571,179.19368303886,1.83489284475571,22.0588210650232,66.9786126127969,8.75237164054511,20.3285600797099,-89.5053481346124,67.1436429386386,171.317397411761,1.58047028518048,-27.6214919444382,2.79708167247871,-172.343602834739,0.116260898572254,-0.279986680165356,0.0306348481327265,-89.72711518492,5.99803514726479,1.23539183554755,19.5869507239212,72.7055768100642
90.6751209335418,15.0086494605097,8.24867457663458,-155.847030231358,5.91221534137234,97.8065430880075,8.69160516816777,-16.5944118855695,149.713675098614,-85.0977735423996,218.964901669256,162.031471323476,211.844494163806,22.6602720122367,8.24867457663404,-155.847030231358,7.14040029253444,137.598482372096,0.258391767779547,-129.00734231707,0.331238981960454,161.68234356586,5.98108438249489,7.28108717681033,24.3147330919701,115.753170630339
147.240906308463,24.3714827868955,16.9254545623066,92.0526199787211,16.0743622497364,-29.4121045016734,16.1503485093349,-146.044873199305,362.008975426677,146.968421141677,361.166896337113,30.3646556850841,379.988876408165,-91.2254309700192,16.9254545623061,92.0526199787175,15.8321060430618,2.35489974887633,0.56797951125803,116.301714038719,0.546362829486943,29.465394514516,5.97848569849396,15.4336180925918,-17.4826939395579,180.487452105597
